id,visitors
air_b4f32bcc399da2b9_2017-05-23,7.9715
air_b4f32bcc399da2b9_2017-05-24,11.1041
air_b4f32bcc399da2b9_2017-05-25,11.5873
air_b4f32bcc399da2b9_2017-05-26,26.4047
air_b4f32bcc399da2b9_2017-05-27,42.5052
air_b4f32bcc399da2b9_2017-05-28,38.0023
air_b4f32bcc399da2b9_2017-05-29,15.8287
air_b4f32bcc399da2b9_2017-05-30,7.9715
air_b4f32bcc399da2b9_2017-05-31,11.1041
air_b5598d12d1b84890_2017-04-23,5.1224
air_b5598d12d1b84890_2017-04-24,4.4473
air_b5598d12d1b84890_2017-04-25,3.6188
air_b5598d12d1b84890_2017-04-26,4.5917
air_b5598d12d1b84890_2017-04-27,4.3854
air_b5598d12d1b84890_2017-04-28,4.7555
air_b5598d12d1b84890_2017-04-29,7.5779
air_b5598d12d1b84890_2017-04-30,5.1224
air_b5598d12d1b84890_2017-05-01,4.4473
air_b5598d12d1b84890_2017-05-02,3.6188
air_b5598d12d1b84890_2017-05-03,8.0000
air_b5598d12d1b84890_2017-05-04,12.2489
air_b5598d12d1b84890_2017-05-05,7.6632
air_b5598d12d1b84890_2017-05-06,7.5779
air_b5598d12d1b84890_2017-05-07,5.1224
air_b5598d12d1b84890_2017-05-08,4.4473
air_b5598d12d1b84890_2017-05-09,3.6188
air_b5598d12d1b84890_2017-05-10,4.5917
air_b5598d12d1b84890_2017-05-11,4.3854
air_b5598d12d1b84890_2017-05-12,4.7555
air_b5598d12d1b84890_2017-05-13,7.5779
air_b5598d12d1b84890_2017-05-14,5.1224
air_b5598d12d1b84890_2017-05-15,4.4473
air_b5598d12d1b84890_2017-05-16,3.6188
air_b5598d12d1b84890_2017-05-17,4.5917
air_b5598d12d1b84890_2017-05-18,4.3854
air_b5598d12d1b84890_2017-05-19,4.7555
air_b5598d12d1b84890_2017-05-20,7.5779
air_b5598d12d1b84890_2017-05-21,5.1224
air_b5598d12d1b84890_2017-05-22,4.4473
air_b5598d12d1b84890_2017-05-23,3.6188
air_b5598d12d1b84890_2017-05-24,4.5917
air_b5598d12d1b84890_2017-05-25,4.3854
air_b5598d12d1b84890_2017-05-26,4.7555
air_b5598d12d1b84890_2017-05-27,7.5779
air_b5598d12d1b84890_2017-05-28,5.1224
air_b5598d12d1b84890_2017-05-29,4.4473
air_b5598d12d1b84890_2017-05-30,3.6188
air_b5598d12d1b84890_2017-05-31,4.5917
air_b5bdd318005d9aa4_2017-04-23,38.7736
air_b5bdd318005d9aa4_2017-04-24,23.6115
air_b5bdd318005d9aa4_2017-04-25,20.7704
air_b5bdd318005d9aa4_2017-04-26,16.3683
air_b5bdd318005d9aa4_2017-04-27,52.6727
air_b5bdd318005d9aa4_2017-04-28,21.7073
air_b5bdd318005d9aa4_2017-04-29,41.9813
air_b5bdd318005d9aa4_2017-04-30,38.7736
air_b5bdd318005d9aa4_2017-05-01,23.6115
air_b5bdd318005d9aa4_2017-05-02,20.7704
air_b5bdd318005d9aa4_2017-05-03,26.0000
air_b5bdd318005d9aa4_2017-05-04,52.6727
air_b5bdd318005d9aa4_2017-05-05,35.0000
air_b5bdd318005d9aa4_2017-05-06,41.9813
air_b5bdd318005d9aa4_2017-05-07,38.7736
air_b5bdd318005d9aa4_2017-05-08,23.6115
air_b5bdd318005d9aa4_2017-05-09,20.7704
air_b5bdd318005d9aa4_2017-05-10,16.3683
air_b5bdd318005d9aa4_2017-05-11,52.6727
air_b5bdd318005d9aa4_2017-05-12,21.7073
air_b5bdd318005d9aa4_2017-05-13,41.9813
air_b5bdd318005d9aa4_2017-05-14,38.7736
air_b5bdd318005d9aa4_2017-05-15,23.6115
air_b5bdd318005d9aa4_2017-05-16,20.7704
air_b5bdd318005d9aa4_2017-05-17,16.3683
air_b5bdd318005d9aa4_2017-05-18,52.6727
air_b5bdd318005d9aa4_2017-05-19,21.7073
air_b5bdd318005d9aa4_2017-05-20,41.9813
air_b5bdd318005d9aa4_2017-05-21,38.7736
air_b5bdd318005d9aa4_2017-05-22,23.6115
air_b5bdd318005d9aa4_2017-05-23,20.7704
air_b5bdd318005d9aa4_2017-05-24,16.3683
air_b5bdd318005d9aa4_2017-05-25,52.6727
air_b5bdd318005d9aa4_2017-05-26,21.7073
air_b5bdd318005d9aa4_2017-05-27,41.9813
air_b5bdd318005d9aa4_2017-05-28,38.7736
air_b5bdd318005d9aa4_2017-05-29,23.6115
air_b5bdd318005d9aa4_2017-05-30,20.7704
air_b5bdd318005d9aa4_2017-05-31,16.3683
air_b60cc7d6aee68194_2017-04-23,21.0443
air_b60cc7d6aee68194_2017-04-24,9.0463
air_b60cc7d6aee68194_2017-04-25,6.2369
air_b60cc7d6aee68194_2017-04-26,7.3400
air_b60cc7d6aee68194_2017-04-27,10.0134
air_b60cc7d6aee68194_2017-04-28,13.1832
air_b60cc7d6aee68194_2017-04-29,23.6112
air_b60cc7d6aee68194_2017-04-30,21.0443
air_b60cc7d6aee68194_2017-05-01,9.0463
air_b60cc7d6aee68194_2017-05-02,6.2369
air_b60cc7d6aee68194_2017-05-03,17.0140
air_b60cc7d6aee68194_2017-05-04,29.6244
air_b60cc7d6aee68194_2017-05-05,24.4185
air_b60cc7d6aee68194_2017-05-06,23.6112
air_b60cc7d6aee68194_2017-05-07,21.0443
air_b60cc7d6aee68194_2017-05-08,9.0463
air_b60cc7d6aee68194_2017-05-09,6.2369
air_b60cc7d6aee68194_2017-05-10,7.3400
air_b60cc7d6aee68194_2017-05-11,10.0134
air_b60cc7d6aee68194_2017-05-12,13.1832
air_b60cc7d6aee68194_2017-05-13,23.6112
air_b60cc7d6aee68194_2017-05-14,21.0443
air_b60cc7d6aee68194_2017-05-15,9.0463
air_b60cc7d6aee68194_2017-05-16,6.2369
air_b60cc7d6aee68194_2017-05-17,7.3400
air_b60cc7d6aee68194_2017-05-18,10.0134
air_b60cc7d6aee68194_2017-05-19,13.1832
air_b60cc7d6aee68194_2017-05-20,23.6112
air_b60cc7d6aee68194_2017-05-21,21.0443
air_b60cc7d6aee68194_2017-05-22,9.0463
air_b60cc7d6aee68194_2017-05-23,6.2369
air_b60cc7d6aee68194_2017-05-24,7.3400
air_b60cc7d6aee68194_2017-05-25,10.0134
air_b60cc7d6aee68194_2017-05-26,13.1832
air_b60cc7d6aee68194_2017-05-27,23.6112
air_b60cc7d6aee68194_2017-05-28,21.0443
air_b60cc7d6aee68194_2017-05-29,9.0463
air_b60cc7d6aee68194_2017-05-30,6.2369
air_b60cc7d6aee68194_2017-05-31,7.3400
air_b711b43ae472cb6b_2017-04-23,24.3629
air_b711b43ae472cb6b_2017-04-24,17.8368
air_b711b43ae472cb6b_2017-04-25,17.8666
air_b711b43ae472cb6b_2017-04-26,17.8362
air_b711b43ae472cb6b_2017-04-27,16.1899
air_b711b43ae472cb6b_2017-04-28,20.0618
air_b711b43ae472cb6b_2017-04-29,26.5384
air_b711b43ae472cb6b_2017-04-30,24.3629
air_b711b43ae472cb6b_2017-05-01,17.8368
air_b711b43ae472cb6b_2017-05-02,17.8666
air_b711b43ae472cb6b_2017-05-03,11.0000
air_b711b43ae472cb6b_2017-05-04,16.1899
air_b711b43ae472cb6b_2017-05-05,33.8883
air_b711b43ae472cb6b_2017-05-06,26.5384
air_b711b43ae472cb6b_2017-05-07,24.3629
air_b711b43ae472cb6b_2017-05-08,17.8368
air_b711b43ae472cb6b_2017-05-09,17.8666
air_b711b43ae472cb6b_2017-05-10,17.8362
air_b711b43ae472cb6b_2017-05-11,16.1899
air_b711b43ae472cb6b_2017-05-12,20.0618
air_b711b43ae472cb6b_2017-05-13,26.5384
air_b711b43ae472cb6b_2017-05-14,24.3629
air_b711b43ae472cb6b_2017-05-15,17.8368
air_b711b43ae472cb6b_2017-05-16,17.8666
air_b711b43ae472cb6b_2017-05-17,17.8362
air_b711b43ae472cb6b_2017-05-18,16.1899
air_b711b43ae472cb6b_2017-05-19,20.0618
air_b711b43ae472cb6b_2017-05-20,26.5384
air_b711b43ae472cb6b_2017-05-21,24.3629
air_b711b43ae472cb6b_2017-05-22,17.8368
air_b711b43ae472cb6b_2017-05-23,17.8666
air_b711b43ae472cb6b_2017-05-24,17.8362
air_b711b43ae472cb6b_2017-05-25,16.1899
air_b711b43ae472cb6b_2017-05-26,20.0618
air_b711b43ae472cb6b_2017-05-27,26.5384
air_b711b43ae472cb6b_2017-05-28,24.3629
air_b711b43ae472cb6b_2017-05-29,17.8368
air_b711b43ae472cb6b_2017-05-30,17.8666
air_b711b43ae472cb6b_2017-05-31,17.8362
air_b7fa3d2fca744dd2_2017-04-23,46.6285
air_b7fa3d2fca744dd2_2017-04-24,1.0000
air_b7fa3d2fca744dd2_2017-04-25,32.9841
air_b7fa3d2fca744dd2_2017-04-26,38.0008
air_b7fa3d2fca744dd2_2017-04-27,31.2368
air_b7fa3d2fca744dd2_2017-04-28,35.8324
air_b7fa3d2fca744dd2_2017-04-29,47.3715
air_b7fa3d2fca744dd2_2017-04-30,46.6285
air_b7fa3d2fca744dd2_2017-05-01,1.0000
air_b7fa3d2fca744dd2_2017-05-02,32.9841
air_b7fa3d2fca744dd2_2017-05-03,35.9864
air_b7fa3d2fca744dd2_2017-05-04,39.8535
air_b7fa3d2fca744dd2_2017-05-05,45.0054
air_b7fa3d2fca744dd2_2017-05-06,47.3715
air_b7fa3d2fca744dd2_2017-05-07,46.6285
air_b7fa3d2fca744dd2_2017-05-08,1.0000
air_b7fa3d2fca744dd2_2017-05-09,32.9841
air_b7fa3d2fca744dd2_2017-05-10,38.0008
air_b7fa3d2fca744dd2_2017-05-11,31.2368
air_b7fa3d2fca744dd2_2017-05-12,35.8324
air_b7fa3d2fca744dd2_2017-05-13,47.3715
air_b7fa3d2fca744dd2_2017-05-14,46.6285
air_b7fa3d2fca744dd2_2017-05-15,1.0000
air_b7fa3d2fca744dd2_2017-05-16,32.9841
air_b7fa3d2fca744dd2_2017-05-17,38.0008
air_b7fa3d2fca744dd2_2017-05-18,31.2368
air_b7fa3d2fca744dd2_2017-05-19,35.8324
air_b7fa3d2fca744dd2_2017-05-20,47.3715
air_b7fa3d2fca744dd2_2017-05-21,46.6285
air_b7fa3d2fca744dd2_2017-05-22,1.0000
air_b7fa3d2fca744dd2_2017-05-23,32.9841
air_b7fa3d2fca744dd2_2017-05-24,38.0008
air_b7fa3d2fca744dd2_2017-05-25,31.2368
air_b7fa3d2fca744dd2_2017-05-26,35.8324
air_b7fa3d2fca744dd2_2017-05-27,47.3715
air_b7fa3d2fca744dd2_2017-05-28,46.6285
air_b7fa3d2fca744dd2_2017-05-29,1.0000
air_b7fa3d2fca744dd2_2017-05-30,32.9841
air_b7fa3d2fca744dd2_2017-05-31,38.0008
air_b80fed1a07c817d2_2017-04-23,1.9898
air_b80fed1a07c817d2_2017-04-24,3.7612
air_b80fed1a07c817d2_2017-04-25,4.2275
air_b80fed1a07c817d2_2017-04-26,7.2127
air_b80fed1a07c817d2_2017-04-27,3.8219
air_b80fed1a07c817d2_2017-04-28,4.1815
air_b80fed1a07c817d2_2017-04-29,5.9148
air_b80fed1a07c817d2_2017-04-30,1.9898
air_b80fed1a07c817d2_2017-05-01,3.7612
air_b80fed1a07c817d2_2017-05-02,4.2275
air_b80fed1a07c817d2_2017-05-03,7.0000
air_b80fed1a07c817d2_2017-05-04,6.3619
air_b80fed1a07c817d2_2017-05-05,1.4161
air_b80fed1a07c817d2_2017-05-06,5.9148
air_b80fed1a07c817d2_2017-05-07,1.9898
air_b80fed1a07c817d2_2017-05-08,3.7612
air_b80fed1a07c817d2_2017-05-09,4.2275
air_b80fed1a07c817d2_2017-05-10,7.2127
air_b80fed1a07c817d2_2017-05-11,3.8219
air_b80fed1a07c817d2_2017-05-12,4.1815
air_b80fed1a07c817d2_2017-05-13,5.9148
air_b80fed1a07c817d2_2017-05-14,1.9898
air_b80fed1a07c817d2_2017-05-15,3.7612
air_b80fed1a07c817d2_2017-05-16,4.2275
air_b80fed1a07c817d2_2017-05-17,7.2127
air_b80fed1a07c817d2_2017-05-18,3.8219
air_b80fed1a07c817d2_2017-05-19,4.1815
air_b80fed1a07c817d2_2017-05-20,5.9148
air_b80fed1a07c817d2_2017-05-21,1.9898
air_b80fed1a07c817d2_2017-05-22,3.7612
air_b80fed1a07c817d2_2017-05-23,4.2275
air_b80fed1a07c817d2_2017-05-24,7.2127
air_b80fed1a07c817d2_2017-05-25,3.8219
air_b80fed1a07c817d2_2017-05-26,4.1815
air_b80fed1a07c817d2_2017-05-27,5.9148
air_b80fed1a07c817d2_2017-05-28,1.9898
air_b80fed1a07c817d2_2017-05-29,3.7612
air_b80fed1a07c817d2_2017-05-30,4.2275
air_b80fed1a07c817d2_2017-05-31,7.2127
air_b88192b35ac03c24_2017-04-23,24.2906
air_b88192b35ac03c24_2017-04-24,10.1886
air_b88192b35ac03c24_2017-04-25,9.6546
air_b88192b35ac03c24_2017-04-26,10.7212
air_b88192b35ac03c24_2017-04-27,10.9377
air_b88192b35ac03c24_2017-04-28,14.3863
air_b88192b35ac03c24_2017-04-29,29.3002
air_b88192b35ac03c24_2017-04-30,24.2906
air_b88192b35ac03c24_2017-05-01,10.1886
air_b88192b35ac03c24_2017-05-02,9.6546
air_b88192b35ac03c24_2017-05-03,13.0000
air_b88192b35ac03c24_2017-05-04,35.2904
air_b88192b35ac03c24_2017-05-05,33.4305
air_b88192b35ac03c24_2017-05-06,29.3002
air_b88192b35ac03c24_2017-05-07,24.2906
air_b88192b35ac03c24_2017-05-08,10.1886
air_b88192b35ac03c24_2017-05-09,9.6546
air_b88192b35ac03c24_2017-05-10,10.7212
air_b88192b35ac03c24_2017-05-11,10.9377
air_b88192b35ac03c24_2017-05-12,14.3863
air_b88192b35ac03c24_2017-05-13,29.3002
air_b88192b35ac03c24_2017-05-14,24.2906
air_b88192b35ac03c24_2017-05-15,10.1886
air_b88192b35ac03c24_2017-05-16,9.6546
air_b88192b35ac03c24_2017-05-17,10.7212
air_b88192b35ac03c24_2017-05-18,10.9377
air_b88192b35ac03c24_2017-05-19,14.3863
air_b88192b35ac03c24_2017-05-20,29.3002
air_b88192b35ac03c24_2017-05-21,24.2906
air_b88192b35ac03c24_2017-05-22,10.1886
air_b88192b35ac03c24_2017-05-23,9.6546
air_b88192b35ac03c24_2017-05-24,10.7212
air_b88192b35ac03c24_2017-05-25,10.9377
air_b88192b35ac03c24_2017-05-26,14.3863
air_b88192b35ac03c24_2017-05-27,29.3002
air_b88192b35ac03c24_2017-05-28,24.2906
air_b88192b35ac03c24_2017-05-29,10.1886
air_b88192b35ac03c24_2017-05-30,9.6546
air_b88192b35ac03c24_2017-05-31,10.7212
air_b8925441167c3152_2017-04-23,1.6781
air_b8925441167c3152_2017-04-24,1.3687
air_b8925441167c3152_2017-04-25,1.7198
air_b8925441167c3152_2017-04-26,2.2842
air_b8925441167c3152_2017-04-27,2.2936
air_b8925441167c3152_2017-04-28,2.7218
air_b8925441167c3152_2017-04-29,3.1330
air_b8925441167c3152_2017-04-30,1.6781
air_b8925441167c3152_2017-05-01,1.3687
air_b8925441167c3152_2017-05-02,1.7198
air_b8925441167c3152_2017-05-03,11.0000
air_b8925441167c3152_2017-05-04,1.2517
air_b8925441167c3152_2017-05-05,8.9072
air_b8925441167c3152_2017-05-06,3.1330
air_b8925441167c3152_2017-05-07,1.6781
air_b8925441167c3152_2017-05-08,1.3687
air_b8925441167c3152_2017-05-09,1.7198
air_b8925441167c3152_2017-05-10,2.2842
air_b8925441167c3152_2017-05-11,2.2936
air_b8925441167c3152_2017-05-12,2.7218
air_b8925441167c3152_2017-05-13,3.1330
air_b8925441167c3152_2017-05-14,1.6781
air_b8925441167c3152_2017-05-15,1.3687
air_b8925441167c3152_2017-05-16,1.7198
air_b8925441167c3152_2017-05-17,2.2842
air_b8925441167c3152_2017-05-18,2.2936
air_b8925441167c3152_2017-05-19,2.7218
air_b8925441167c3152_2017-05-20,3.1330
air_b8925441167c3152_2017-05-21,1.6781
air_b8925441167c3152_2017-05-22,1.3687
air_b8925441167c3152_2017-05-23,1.7198
air_b8925441167c3152_2017-05-24,2.2842
air_b8925441167c3152_2017-05-25,2.2936
air_b8925441167c3152_2017-05-26,2.7218
air_b8925441167c3152_2017-05-27,3.1330
air_b8925441167c3152_2017-05-28,1.6781
air_b8925441167c3152_2017-05-29,1.3687
air_b8925441167c3152_2017-05-30,1.7198
air_b8925441167c3152_2017-05-31,2.2842
air_b8a5ee69e5fdcc5b_2017-04-23,62.7725
air_b8a5ee69e5fdcc5b_2017-04-24,25.6207
air_b8a5ee69e5fdcc5b_2017-04-25,31.5137
air_b8a5ee69e5fdcc5b_2017-04-26,27.9789
air_b8a5ee69e5fdcc5b_2017-04-27,23.0563
air_b8a5ee69e5fdcc5b_2017-04-28,25.2337
air_b8a5ee69e5fdcc5b_2017-04-29,64.0193
air_b8a5ee69e5fdcc5b_2017-04-30,62.7725
air_b8a5ee69e5fdcc5b_2017-05-01,25.6207
air_b8a5ee69e5fdcc5b_2017-05-02,31.5137
air_b8a5ee69e5fdcc5b_2017-05-03,52.8000
air_b8a5ee69e5fdcc5b_2017-05-04,69.2459
air_b8a5ee69e5fdcc5b_2017-05-05,71.8000
air_b8a5ee69e5fdcc5b_2017-05-06,63.2193
air_b8a5ee69e5fdcc5b_2017-05-07,62.7725
air_b8a5ee69e5fdcc5b_2017-05-08,25.6207
air_b8a5ee69e5fdcc5b_2017-05-09,31.5137
air_b8a5ee69e5fdcc5b_2017-05-10,27.9789
air_b8a5ee69e5fdcc5b_2017-05-11,22.0563
air_b8a5ee69e5fdcc5b_2017-05-12,25.2337
air_b8a5ee69e5fdcc5b_2017-05-13,63.2193
air_b8a5ee69e5fdcc5b_2017-05-14,62.7725
air_b8a5ee69e5fdcc5b_2017-05-15,25.6207
air_b8a5ee69e5fdcc5b_2017-05-16,31.5137
air_b8a5ee69e5fdcc5b_2017-05-17,27.9789
air_b8a5ee69e5fdcc5b_2017-05-18,22.0563
air_b8a5ee69e5fdcc5b_2017-05-19,25.2337
air_b8a5ee69e5fdcc5b_2017-05-20,63.2193
air_b8a5ee69e5fdcc5b_2017-05-21,62.7725
air_b8a5ee69e5fdcc5b_2017-05-22,25.6207
air_b8a5ee69e5fdcc5b_2017-05-23,31.5137
air_b8a5ee69e5fdcc5b_2017-05-24,27.9789
air_b8a5ee69e5fdcc5b_2017-05-25,22.0563
air_b8a5ee69e5fdcc5b_2017-05-26,25.2337
air_b8a5ee69e5fdcc5b_2017-05-27,63.2193
air_b8a5ee69e5fdcc5b_2017-05-28,62.7725
air_b8a5ee69e5fdcc5b_2017-05-29,25.6207
air_b8a5ee69e5fdcc5b_2017-05-30,31.5137
air_b8a5ee69e5fdcc5b_2017-05-31,27.9789
air_b8d9e1624baaadc2_2017-04-23,9.3321
air_b8d9e1624baaadc2_2017-04-24,4.0992
air_b8d9e1624baaadc2_2017-04-25,3.8565
air_b8d9e1624baaadc2_2017-04-26,5.6097
air_b8d9e1624baaadc2_2017-04-27,3.0554
air_b8d9e1624baaadc2_2017-04-28,5.2825
air_b8d9e1624baaadc2_2017-04-29,11.5596
air_b8d9e1624baaadc2_2017-04-30,9.3321
air_b8d9e1624baaadc2_2017-05-01,4.0992
air_b8d9e1624baaadc2_2017-05-02,3.8565
air_b8d9e1624baaadc2_2017-05-03,7.0000
air_b8d9e1624baaadc2_2017-05-04,11.6761
air_b8d9e1624baaadc2_2017-05-05,8.2803
air_b8d9e1624baaadc2_2017-05-06,11.5596
air_b8d9e1624baaadc2_2017-05-07,9.3321
air_b8d9e1624baaadc2_2017-05-08,4.0992
air_b8d9e1624baaadc2_2017-05-09,3.8565
air_b8d9e1624baaadc2_2017-05-10,5.6097
air_b8d9e1624baaadc2_2017-05-11,3.0554
air_b8d9e1624baaadc2_2017-05-12,5.2825
air_b8d9e1624baaadc2_2017-05-13,11.5596
air_b8d9e1624baaadc2_2017-05-14,9.3321
air_b8d9e1624baaadc2_2017-05-15,4.0992
air_b8d9e1624baaadc2_2017-05-16,3.8565
air_b8d9e1624baaadc2_2017-05-17,5.6097
air_b8d9e1624baaadc2_2017-05-18,3.0554
air_b8d9e1624baaadc2_2017-05-19,5.2825
air_b8d9e1624baaadc2_2017-05-20,11.5596
air_b8d9e1624baaadc2_2017-05-21,9.3321
air_b8d9e1624baaadc2_2017-05-22,4.0992
air_b8d9e1624baaadc2_2017-05-23,3.8565
air_b8d9e1624baaadc2_2017-05-24,5.6097
air_b8d9e1624baaadc2_2017-05-25,3.0554
air_b8d9e1624baaadc2_2017-05-26,5.2825
air_b8d9e1624baaadc2_2017-05-27,11.5596
air_b8d9e1624baaadc2_2017-05-28,9.3321
air_b8d9e1624baaadc2_2017-05-29,4.0992
air_b8d9e1624baaadc2_2017-05-30,3.8565
air_b8d9e1624baaadc2_2017-05-31,5.6097
air_b9e27558fb8bd5c4_2017-04-23,2.6628
air_b9e27558fb8bd5c4_2017-04-24,6.4267
air_b9e27558fb8bd5c4_2017-04-25,10.6585
air_b9e27558fb8bd5c4_2017-04-26,13.1230
air_b9e27558fb8bd5c4_2017-04-27,10.6038
air_b9e27558fb8bd5c4_2017-04-28,17.8873
air_b9e27558fb8bd5c4_2017-04-29,6.6294
air_b9e27558fb8bd5c4_2017-04-30,2.6628
air_b9e27558fb8bd5c4_2017-05-01,6.4267
air_b9e27558fb8bd5c4_2017-05-02,7.0585
air_b9e27558fb8bd5c4_2017-05-03,3.9987
air_b9e27558fb8bd5c4_2017-05-04,4.2482
air_b9e27558fb8bd5c4_2017-05-05,17.3876
air_b9e27558fb8bd5c4_2017-05-06,6.6294
air_b9e27558fb8bd5c4_2017-05-07,2.6628
air_b9e27558fb8bd5c4_2017-05-08,6.4267
air_b9e27558fb8bd5c4_2017-05-09,7.0585
air_b9e27558fb8bd5c4_2017-05-10,11.5230
air_b9e27558fb8bd5c4_2017-05-11,10.6038
air_b9e27558fb8bd5c4_2017-05-12,13.2873
air_b9e27558fb8bd5c4_2017-05-13,6.6294
air_b9e27558fb8bd5c4_2017-05-14,2.6628
air_b9e27558fb8bd5c4_2017-05-15,7.4267
air_b9e27558fb8bd5c4_2017-05-16,7.0585
air_b9e27558fb8bd5c4_2017-05-17,11.5230
air_b9e27558fb8bd5c4_2017-05-18,10.6038
air_b9e27558fb8bd5c4_2017-05-19,13.2873
air_b9e27558fb8bd5c4_2017-05-20,6.6294
air_b9e27558fb8bd5c4_2017-05-21,2.6628
air_b9e27558fb8bd5c4_2017-05-22,6.4267
air_b9e27558fb8bd5c4_2017-05-23,7.0585
air_b9e27558fb8bd5c4_2017-05-24,11.5230
air_b9e27558fb8bd5c4_2017-05-25,10.6038
air_b9e27558fb8bd5c4_2017-05-26,13.2873
air_b9e27558fb8bd5c4_2017-05-27,6.6294
air_b9e27558fb8bd5c4_2017-05-28,2.6628
air_b9e27558fb8bd5c4_2017-05-29,6.4267
air_b9e27558fb8bd5c4_2017-05-30,7.0585
air_b9e27558fb8bd5c4_2017-05-31,11.5230
air_ba495cccc8f0f237_2017-04-23,21.2745
air_ba495cccc8f0f237_2017-04-24,7.1635
air_ba495cccc8f0f237_2017-04-25,10.9101
air_ba495cccc8f0f237_2017-04-26,12.6598
air_ba495cccc8f0f237_2017-04-27,12.9663
air_ba495cccc8f0f237_2017-04-28,21.3406
air_ba495cccc8f0f237_2017-04-29,24.6200
air_ba495cccc8f0f237_2017-04-30,21.2745
air_ba495cccc8f0f237_2017-05-01,7.1635
air_ba495cccc8f0f237_2017-05-02,10.9101
air_ba495cccc8f0f237_2017-05-03,22.9887
air_ba495cccc8f0f237_2017-05-04,26.8702
air_ba495cccc8f0f237_2017-05-05,26.2172
air_ba495cccc8f0f237_2017-05-06,24.6200
air_ba495cccc8f0f237_2017-05-07,21.2745
air_ba495cccc8f0f237_2017-05-08,7.1635
air_ba495cccc8f0f237_2017-05-09,10.9101
air_ba495cccc8f0f237_2017-05-10,12.6598
air_ba495cccc8f0f237_2017-05-11,12.9663
air_ba495cccc8f0f237_2017-05-12,21.3406
air_ba495cccc8f0f237_2017-05-13,24.6200
air_ba495cccc8f0f237_2017-05-14,21.2745
air_ba495cccc8f0f237_2017-05-15,7.1635
air_ba495cccc8f0f237_2017-05-16,10.9101
air_ba495cccc8f0f237_2017-05-17,12.6598
air_ba495cccc8f0f237_2017-05-18,12.9663
air_ba495cccc8f0f237_2017-05-19,21.3406
air_ba495cccc8f0f237_2017-05-20,24.6200
air_ba495cccc8f0f237_2017-05-21,21.2745
air_ba495cccc8f0f237_2017-05-22,7.1635
air_ba495cccc8f0f237_2017-05-23,10.9101
air_ba495cccc8f0f237_2017-05-24,12.6598
air_ba495cccc8f0f237_2017-05-25,12.9663
air_ba495cccc8f0f237_2017-05-26,21.3406
air_ba495cccc8f0f237_2017-05-27,24.6200
air_ba495cccc8f0f237_2017-05-28,21.2745
air_ba495cccc8f0f237_2017-05-29,7.1635
air_ba495cccc8f0f237_2017-05-30,10.9101
air_ba495cccc8f0f237_2017-05-31,12.6598
air_ba937bf13d40fb24_2017-04-23,2.5772
air_ba937bf13d40fb24_2017-04-24,7.5372
air_ba937bf13d40fb24_2017-04-25,12.6281
air_ba937bf13d40fb24_2017-04-26,16.7450
air_ba937bf13d40fb24_2017-04-27,14.3101
air_ba937bf13d40fb24_2017-04-28,33.0687
air_ba937bf13d40fb24_2017-04-29,22.5934
air_ba937bf13d40fb24_2017-04-30,2.5772
air_ba937bf13d40fb24_2017-05-01,7.5372
air_ba937bf13d40fb24_2017-05-02,12.6281
air_ba937bf13d40fb24_2017-05-03,8.0000
air_ba937bf13d40fb24_2017-05-04,34.2565
air_ba937bf13d40fb24_2017-05-05,4.0000
air_ba937bf13d40fb24_2017-05-06,22.5934
air_ba937bf13d40fb24_2017-05-07,2.5772
air_ba937bf13d40fb24_2017-05-08,7.5372
air_ba937bf13d40fb24_2017-05-09,12.6281
air_ba937bf13d40fb24_2017-05-10,16.7450
air_ba937bf13d40fb24_2017-05-11,14.3101
air_ba937bf13d40fb24_2017-05-12,33.0687
air_ba937bf13d40fb24_2017-05-13,22.5934
air_ba937bf13d40fb24_2017-05-14,2.5772
air_ba937bf13d40fb24_2017-05-15,7.5372
air_ba937bf13d40fb24_2017-05-16,12.6281
air_ba937bf13d40fb24_2017-05-17,16.7450
air_ba937bf13d40fb24_2017-05-18,14.3101
air_ba937bf13d40fb24_2017-05-19,33.0687
air_ba937bf13d40fb24_2017-05-20,22.5934
air_ba937bf13d40fb24_2017-05-21,2.5772
air_ba937bf13d40fb24_2017-05-22,7.5372
air_ba937bf13d40fb24_2017-05-23,12.6281
air_ba937bf13d40fb24_2017-05-24,16.7450
air_ba937bf13d40fb24_2017-05-25,14.3101
air_ba937bf13d40fb24_2017-05-26,33.0687
air_ba937bf13d40fb24_2017-05-27,22.5934
air_ba937bf13d40fb24_2017-05-28,2.5772
air_ba937bf13d40fb24_2017-05-29,7.5372
air_ba937bf13d40fb24_2017-05-30,12.6281
air_ba937bf13d40fb24_2017-05-31,16.7450
air_bac5f4441db21db9_2017-04-23,58.6193
air_bac5f4441db21db9_2017-04-24,29.1127
air_bac5f4441db21db9_2017-04-25,61.0000
air_bac5f4441db21db9_2017-04-26,36.3446
air_bac5f4441db21db9_2017-04-27,29.8774
air_bac5f4441db21db9_2017-04-28,33.1378
air_bac5f4441db21db9_2017-04-29,55.5625
air_bac5f4441db21db9_2017-04-30,58.6193
air_bac5f4441db21db9_2017-05-01,29.1127
air_bac5f4441db21db9_2017-05-02,61.0000
air_bac5f4441db21db9_2017-05-03,56.0000
air_bac5f4441db21db9_2017-05-04,53.2033
air_bac5f4441db21db9_2017-05-05,47.0000
air_bac5f4441db21db9_2017-05-06,55.5625
